5,E for Excellent,NJ_Yank ,05/10/2009,,,5,5,5,5,,5,5,5,5,"What a great hatchback/wagon/crossover... not sure what to call it. I came from a G35 into this new machine.  What a difference! The amenities and features of this car are great. Performance is great when you need it to go, it hauls. Brakes are great as well. It's my daily commuter 80 miles RT, about 65% hwy (75-85mph) and the rest backroad driving at 45-60mph getting 22.5 mpg. For the amount of performance and my semi-hard driving style this is a definite upgrade from my 06 G. Back seat space is not as terrible as you think, drove from NJ to Boston with 3 adults and comfort was not an issue. Great fold down feature for seats, my dog LOVES this car as much as I do. I would recommend to anyone.","Engine, brakes, MPG, technology... forgot to mention the voice recognition and NAV are best in market. I have compared to other lux brands, Acura comes close but Infiniti interface is much better and simple. I love the buildings popping up in the Navi.  Bluetooth also works great!","Performance is great. I can use a little bit more torque, but that is because I just want to go faster. Car is quick enough as it is, but I always want more."
3.875,Perfect Fit,jtc ,04/04/2009,,,4,4,4,5,,4,4,2,4,"I made the jump from the Infiniti G35 coupe to the EX35 and as some others have said, the performance and fun-to-drive factors are the same but now I've got a backseat and a trunk. The backseat is a little small for passengers but the front seating area is roomy (I'm 6 ft. 2).  The technology features like the push button fold down of rear seats and push button start are enjoyable.   Wind noise is a little loud both with the sunroof open or driver/passenger windows down.  All in all, I'm happy I purchased this vehicle.","Style, performance, comfort, audio system, technology features.","Improved MPG, larger back seat area."
4.875,"Great looks, great performance",Mike ,04/02/2009,,,5,5,5,5,,5,5,4,5,"I've had it for a year now and still love it as much as I did when I drove it off the lot.  I especially love the interior design and dash layout.  It is very classy and well organized.  The performance is also pretty amazing. Stepping down hard on the gas makes me forget I am in a crossover.  The dealer is great and has always been very detail-oriented when appeasing their customers.  I definitely recommend it if cargo space is not your highest priority, but you don't want to restricted to a smaller sedan.","Performance, Design, Technology and quality",I don't really have any suggestions - maybe a little redesign on the rear light cluster - it could be a little classier
4.875,Outstanding Vehicle,matt ,03/31/2009,,,5,5,5,5,,5,5,4,5,"Intended to buy a G37 but couldn't resist taking the EX35 out for a spin. What a great vehicle!  Outstanding driving dynamics with the additional utility of back seats that fold down for a good amount of luggage space.  The interior is truly beautiful and all the many features are intuitive and easy to use.  True, the back seat is small and not ideal for full size adults.  But we are empty nesters so this vehicle hits the mark for us.   It was a difficult choice to make between the G and the EX, but ultimately the versatility of the EX and the incentives offered by Infiniti tipped the scales.  After 2 weeks of ownership I am really pleased with the decision.","Handling, acceleration, sound system, automatic folding back seats, luxury features, comfort.",If Infiniti can add just a little leg room to the backseat they will hit a home run with this vehicle.
4.625,Great Little Ride,jbaby ,03/25/2009,,,5,4,5,5,,5,5,4,4,I have a lot of reviews on the EX35 and some people just don't like this car but we love driving our EX!  It is a perfect size for us. I know some people say the rear leg room is tight but we rarely have people in the back seat. The cargo room is ok.  The interior flow perfectly. We were looking at the Lexus RX and think the EX interior has everything in the right place. The materials are of great quality as well.  The power the car delivers is pretty good. We own a 2006 G35 coupe as well and EX does as good a job as the coupe on the highway! DS mode makes it even more fun!  The tech features on this car are great. Bluetooth works perfect every time. All systems work well together.,Interior layout. Tech features.,Make Xenon lights standard.
4.75,The kids are grown so go have some fun!,Robin Kirkner ,03/23/2009,,,5,5,5,5,,5,5,3,5,"Yuppies will love this car!  After the kids get out of college and mom and dad want to start having some fun, the parents ought to definitely check out the EX 35.  My daughter was following me in another car and made the remark, ""Geez, mom, you took off at the lights!""  Yes, I sure did and will continue to do so!  I have owned all makes and models of cars and never had the great time I'm having driving the EX.  This car looks great, handles fantastically and is my very favorite, hands down.  If you want to have hours of driving pleasure, please buy this car.  It's your turn now!!!!!","The exterior, interior and everything in between.",The back seat is tight.
4.25,So fun to drive,Bill Gates ,03/20/2009,,,4,5,3,4,,5,4,4,5,"I would not consider the EX35 as a crossover but a small station wagon rocket. It's so much fun to drive, however there's a few things I would have like to see: less wind noise, more back seat room, easier control (it takes you a week to figure out how everything works. Get rid of the LDW (lane change warning) that you have to switch off each time you start the car. I would also work on quality and get rid of rattles in dash, add foldable mirrors and change some of the plastics that looks cheap. The seats are a little short and could be more comfortable. I wish that the camera would work not only in reverse.","Fun to drive; fast, very fast and lots of fun; beware of speed traps",Overly complicated electronics. Rear seats cramped. Wind noise from the roof rails; short sunroof. LDW (lane change warning) should be programmable not to be on all the time. Not as par with Lexus or Audi & BMW in fit & finish quality
4.875,Nice Crossover,alfie ,02/28/2009,,,5,5,5,5,,5,5,4,5,"Bought it new in 12/08... it's great for wife and I since kids are long gone. We have the back seats down all the time to get enough room for the trips to Costco. The hill in front of our NJ house was awful this winter... snow, snow, ice, ice and more snow. The EX was terrific getting us up the hill to Panera's for breakfast. List price was $40.8K, bought it for $30.5K with no Infiniti financing. $10.3K off the list! Bernie at Ramsey Infiniti was a good guy to work with. So far the MPG is around 19... not bad/not great. We bought the black exterior with the brown interior... good choice. Our family has owned 10 Infinitis from the old slow auto G20's to the new EX. 4 yr/ 60K warranty is great.",Looks/Quick/Comfy,Where's the rear seat?
4.75,Love It,Lynnie ,02/28/2009,,,5,5,5,5,,5,5,3,5,"I have been watching this car since it came out last year and test drove one. I really thought it was a little too cramped and too much money - I drove an SUV.  Anyhow, my boyfriend kept telling me to try it again when the price came way down, so I asked my dealership if I could take the car for 24 hours and they let me.  I was sold after that!  I just love it.  I drove everything from the Lexus RX, BMW 328 wagon, Outback, Impreza, Acura RDX, Acura TSX, Toyota Venza (nice car, but too big for my needs), Mitsubishi Eclipse.  I might have chosen the Outback, but I hate the exterior look and I HATE the red lights.","Stereo features, interior, exterior, interior lights!!! I had amber in my last car and I love the white and blue!! Homelink, Bluetooth, memory seats, comfortable seats, passenger seat controls, etc.  The emergency service - my battery died (my fault) - is excellent! ","Give the cup holders a little more space between them and a little more headroom for driver or provide foot pedal extenders for us short people. Be aware, if you leave the car on by pressing on the button twice, the battery will go dead on you - I know, this happened to me."
4.875,MY 2008 INFINITI EX35 JOURNEY,Gerry ,02/19/2009,,,5,5,5,5,,5,5,4,5,"Beautiful crossover, lots of power; mileage reasonable, strong engine, smooth 5 speed automatic transmission.  The 2008 Infiniti EX35 is the first car I have ever driven that is great on gas, lots of passing power and strong torque.  Love it. Car is worth owning.","the vdc, tire monitoring, navigation system and a hard drive that can record my favorite songs.","Cargo space and more importantly, second row passenger leg space."
4.875,Great to downsize!,Carmen ,02/17/2009,,,5,5,5,5,,5,5,4,5,"Been driving an X5 for over 7 yrs and now the kids are grown and no more carpool I needed to downsize. This car is a little spitfire!! I can cruise on the freeway and pass quickly. Gotta be careful! It's quite a bit smaller than what I am used to driving but yeah, it took me the ride home from the dealer to accept it.  Great car, rides like ""buttah"" and tons of fun. Just the back seat is small. Not horribly small but not for a long drive with adults.  I plan on getting another EX when this lease is up. They can't improve too much on this baby.  I'm having waaaaaay too much fun!","Style, comfort, rides like a cloud, cup holders outdo the BMW by strides!",Just need a bit more room in the back. That's it!
4.625,"Love the power, miss a few things",Roaddoc ,02/08/2009,,,4,5,5,5,,5,5,3,5,"Been driving it since September.  Love the horsepower-great passing ability. Had a mildewy odor problem with the cabin air filter.  Took it to the dealer and they sprayed it but it still comes back occasionally.  Overall, fun to drive.  Only get 15-16 mpg highway/street combined but that's okay given the power (and no, I did not have a lead foot).  AWD is awesome in the rain.    ","Security light, horsepower, AWD, can use non-premium gas.","Better gas mileage, more rear leg room, more trunk storage, remote trunk opening.  Standard equipment should include xenon headlights, daytime headlights, seat memory for the price. 3,750 mile oil change is kind of ridiculous.  "
4.875,Great car!!,RMS ,02/06/2009,,,5,5,5,5,,5,5,4,5,"We bought our EX about a month ago and all I can say is wow! There is nothing disappointing about this vehicle. It is the most comfortable, quiet, fun to drive vehicle I've owned.  Great power in the engine -- there when you need it and also when you just want to have fun.  Super stereo sound, love the gadgets - not difficult to figure out and use. Love the voice system and nav. Gas mileage is much better than we thought - avg seems to be 25 mpg which is better than advertised.  If you want a fun, small suv (oh and it works great in snow and ice) this is a great choice.  ",Interior comfort and quality ease of use of all the gadgets the look of the vehicle is amazing,Could always have better gas mileage
4.625,100% worth it!,Myca ,02/04/2009,,,4,5,5,5,,5,5,3,5,"I used to drive a Lexus IS 300 and was looking to purchase another similar car.  Naturally, I was looking at the usual suspects (BMW 3-series, Acura TL, Lexus IS 350).  I felt the BMW was overpriced for what I was getting.  The new TLs exterior was too overwhelming for me (I'm a petite female).  I loved my Lexus IS 300, and truly believe in Lexus as a quality car manufacturer with unbeatable service, but I wanted to try something with a little more edge.  I found the perfect balance in the EX!  I get a nice drive (like a BMW), with all the bells and whistles (like a Lexus), with a unique exterior.  It's my favorite car so far.","Keyless entry system.  It's truly keyless.  Unlike most other keyless systems, I don't have to dig into my purse to find the remote to arm and disarm my car.  I can just push a button on the door once I am in range.  User-friendly and intuitive navigation system/iPod interface.",Needs more back-seat room.  Better fuel economy.
5,Excellent Car and very fun to drive,ocdecentguy ,01/10/2009,,,5,5,5,5,,5,5,5,5,"I own this for over one month now and love the every ride in it. The car is fun to drive, interior is very luxurious and very good looking suv... you get lots of head turns. ","Interior, Bose sound system, parking sensors.",Need little more leg room for back seat passengers.
4.75,Happy,Anu ,01/06/2009,,,5,5,5,5,,5,4,4,5,I bought this vehicle in Sep 08 and I am loving it. Everything is great except rear seat and rear legroom not comfortable for 3 adults.,"Smart key, sound system and back up camera!",More room for rear passenger and would love to see with panorama roof.
4.875,Great Car for the Money,Mike ,01/06/2009,,,5,5,5,5,,5,5,4,5,"I had to do some hard selling to talk my wife out of her Toyota Solara Convertible and into a SUV but luckily we had an ice storm the day after we picked it up and she absolutely loves the AWD. I have an FX-45 and this car has it beat in spades when it comes to features and interior luxury. True my FX is 5 model years old but the EX is a truly great car for the bucks. Rides like a luxury car, handles like a sports car. Just what Infiniti was aiming for. We're ""empty nesters"" so the lack of back seat leg room is not a problem. If we need to haul friends we take the FX.","Styling, fantastic 297 hp V-6, luxurious interior, enough gimmicks for the ""gadget freak"" in all of us.",A bit more leg room for the rear seats and a power liftgate is about it.
